url,Bill,Billable Hours,NonBillable Hours,invoice,Note,project_name,project_id,list_name,list_id,name,description,parent,status,tags,date_created,due_date,date_done,date_closed,order_index,estimated_hours,actual_hours
https://app.clickup.com/t/86b7kfnxh,,,,,,TER - Tablescapes Event Rentals,90141883333,Admin/Others,901403937608,Whitelist IP address so can connect to Alert via VPN,"Here is the thread and provided info from Christine:
Clean Talk is causing the issue based on the last line of the message. 
If you can share your VPN IP address and it's static, we can white list it for you. Please use either of the tools below to find out your IP and let us know! 
  or",,complete,tablescapes event rentals,2025-11-24 8:53,2025-11-26 2:00,2025-11-24 9:08,,119467969,0.00,0.00
https://app.clickup.com/t/86b7pnu2q,,,,,,PLR - Party Line Rentals,,Website Content Update,,Add option to move additional context box to top of WR email,"For reference:  

there's no configuration for you to change the location of this, it requires a code change.
I'm happy to add that option so you can control the position of the ""additional content"" text.
the values will be ""footer"" or ""after heading""
I should have that out today, no cost.",,complete,party line rentals,2025-12-03 10:59,2025-12-05 2:00,2025-12-08 7:05,,119468585,,
https://app.clickup.com/t/86b7q4g9v,,,,,,ER - EventRent,90141883221,Website Content Update,901403935340,Add check box for flooring to tent form for variable canopy products - https://idahoeventrent.com/product-category/tents/,"add a check box for flooring on the tent form 

See thread for reference, includes screenshots :  
Thank you! Let me know if you have any questions",,complete,event rent idaho,2025-12-04 8:54,2025-12-08 2:00,2025-12-10 12:57,,119468772,0.00,0.00
https://app.clickup.com/t/86b7qn157,,,,,,SR - Suburban Rental,90141883313,Website Maintenance/ Website Technical Issues,901403684755,WR Performance Reports discrepency,both Party & Tools datasets are displaying the same annual numbers,,complete,suburban rental,2025-12-05 8:33,2025-12-12 4:00,2025-12-16 9:51,,119469217,0.00,0.00
https://app.clickup.com/t/86b7qn700,,,,,,WebRequest PLUS,901405305528,WebRequest PLUS,901405305528,P&PS  should consider Fixed Asset Status from Alert,"Conversation with Rysan (Service Rentals) > inventory at all locations in Alert with statuses - Current, Down, Sold, etc.
Currently, 1530 is showing as available in all 6 locations, because P&PS is not taking in account the Alert Status field",,complete,alert-webrequest,2025-12-05 8:47,2026-02-06 2:00,2026-03-26 8:41,,119475846,4.00,24.00
https://app.clickup.com/t/86b7qn8f2,,,,,,WebRequest STANDARD,901404777151,WebRequest STANDARD,901404777151,Add Weekly email to rental store with a reminder of how many products in Draft exist,,,to do,alert-webrequest,2025-12-05 8:51,,,,119468504,0.00,0.00
https://app.clickup.com/t/86b7qqyz3,,,,,,SRS - Service Rentals and Supplies,90142362564,Website Design,901407298164,"Make select a location more prominent on homepage, enable tablescapes feature for all 6 locations ","3. Make the need to select a location more prominent. Let's work on mocking up, proposing and if approved implementing the same experience as Tablescapes. Include all 6 locations. 

thread for reference:",,complete,service rentals and supplies,2025-12-05 11:02,2025-12-10 2:00,2026-01-15 7:43,,119470592,0.25,0.25
https://app.clickup.com/t/86b7t1gbr,,,,,,SRS - Service Rentals and Supplies,90142362564,Website Maintenance/Website Technical Issues,901408937893,Modify P&PS permissions for Shop Managers so they can pull Alert Data Files like admins ,"Hey @Jeremy Simmons thanks again for helping me understanding this as Rysan emailed about the same location issue and I was able to pull the  sheet and show him why twice a day, P&PS resets their manual updates. Thing is, he notified me that he didn't have permission to access those downloads so last night I quickly changed his role to admin (temporarily, will change back once we solve this) in case he tried the links again and I followed up this morning with the Download Alert Rental prices so he can view the sheet. Can you make it so that shop manager can access and download those? Because I get the impression any client of ours with P&PS and a shop manager role wont be able to do it either  and thread for reference:",,complete,service rentals and supplies,2025-12-09 11:17,2025-12-11 2:00,2025-12-09 12:56,,119468721,0.00,0.00
https://app.clickup.com/t/86b7u195k,,,,,,AR - Alert Rental,90141883186,Admin/Others,901403830684,Customer Portal for Alert - beginning stages from AUG chat,"Jordan: had a great call today with Alert and they followed up about a convo from AUG about possibly building out a Customer Portal for them. My next call with them will be Jan 15th, can you please prepare a list of questions that would be helpful for me to ask them to gather any info you need? We got plenty of time, just wanted to give you a heads up while it's top of mind.
Jeremy: I don't really have any questions at this time. 
I can create a copy of their site and install it. Can you please create a task for me? Here you go my friend",,complete,alert rental,2025-12-11 11:17,2026-02-09 2:00,2026-02-12 8:54,,119472760,8.00,12.00
https://app.clickup.com/t/86b7uk5tc,,,,,,WebRequest STANDARD,901404777151,WebRequest STANDARD,901404777151,Add line breaks in checkout,,,complete,webrequest,2025-12-12 18:43,2025-12-17 4:00,2025-12-12 22:11,2025-12-12 22:11,119468922,0.00,0.00
https://app.clickup.com/t/86b7v5eec,,,,,,SRS - Service Rentals and Supplies,90142362564,Website Maintenance/Website Technical Issues,901408937893,Investigate and fix P&PS glitch,"Thread for reference:  

Product https://service-rentals.com/product/aerial-track-boom-77-jlg/?store-location=2  doesn't have location 2, but still shows on category https://service-rentals.com/product-category/aerial/boom-lifts/?store-location=2 
On Product Page - quantity picker is still being shown, but shouldn't be.",,complete,service rentals and supplies,2025-12-15 11:20,2025-12-17 2:00,2026-01-15 7:42,,119470591,0.00,0.00
https://app.clickup.com/t/86b7w1u00,,,,,,DET - Diamond Event and Tent,90141883210,Website Development,901405076192,Please prepare a data dump for Tents/Canopies from EventRent,"As discussed today, the client wants custom Tent pages like the ones we have on EventRent, example:  

These products are variable (width and hight attributes) + form

The goal here is to give the client something structured to start off of and our goal is to make the build as similar to ERI.

The client will need to make the decision if:
All tent variations will have a unique RC >> recommended approach
If tent variations will not have unique RCs then we need to know which RC contains what tent variations as those will have to be pushed as notes via WebRequest",,complete,diamond event and tent,2025-12-17 8:59,2025-12-19 4:00,2025-12-17 13:36,,119469384,0.25,0.25
https://app.clickup.com/t/86b7w260z,,,,,,DET - Diamond Event and Tent,90141883210,WP <> WP - Website Migration & Build,901412913528,Add Custom Tenting Form for Canopy products,"Add Custom Tenting Page: estimated 10 hrs → Here is a spreadsheet to help you brainstorm tent variations for phase 2 of the project for the Diamond website.  
Add Variable product with attributes hight and length from customer data
Add Custom questions to include surface structure and other upsell products",,complete,diamond event and tent,2025-12-17 9:21,2026-05-05 2:00,2026-05-06 15:48,,119478621,11.00,11.00
https://app.clickup.com/t/86b7wk6uj,,,,,,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,WebRequest - Missing data in 2024 and 2025 - please look into this further,"I shared with you that during AUG Christine (Tablescapes) share that their online revenue has dropped over the past few months. I am working through 2024 - 2025 comparison and noticing missing data

Jordan shared not too long ago that May 2025 is missing. It was suggested that data was lost during the migration
Looking at 2024 I see February and November missing also

What is the reason for the missing data. 

Is there nothing we can reverse populate from Alert? 

I cannot understand how data would be missing randomly or justify now that the error was made during migration.",,complete,tablescapes event rentals,2025-12-18 12:14,2025-12-23 4:00,2025-12-18 15:28,,119469484,0.00,0.00
https://app.clickup.com/t/86b7xxn11,,,,,,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Add button for New Request | Existing Order,"As discussed at AUG with Layla, here is a task since she only forwarded the thread to me now. Here is the thread for reference  
You confirmed: ""New Request | Existing Order"" can be done this week, ~1h",,complete,party line rentals,2025-12-23 11:33,2025-12-30 2:00,2026-01-15 7:43,,119470593,,
https://app.clickup.com/t/86b81adkv,,,,,,DET - Diamond Event and Tent,90141883210,Website Development,901405076192,Install Product Edit Express,"Please install the new solution for express Woo Products Editing on the DEV site https://diamondv2new.wpenginepowered.com/ 

 do you agree for the time being we can share the documentation you started with the client for now?

https://docs.google.com/document/d/1Vq4Uqut69PKGLLz6ZJs3tROEUmY1n9RdrqpBtcaQcRg/edit?tab=t.0#heading=h.q9yjvo17hetw",,complete,diamond event and tent,2026-01-05 14:36,2026-01-06 4:00,2026-01-14 16:11,,119470567,0.00,0.00
https://app.clickup.com/t/86b83641e,,,,,,Bighorn Rentals,90147484004,Website Development,901413979318,Proposal for enabling cart and request for quote to be sent via email (not integrated with any software),"Hi Team,

I am hoping to get some support on what it will take to enable our WebRequest solution on this website: https://bighornrents.com/ , but have submissions be sent via email. Jeremy has implemented that twice, one of the times was for Vini's Party Rentals.

Estimate sheet:
https://docs.google.com/spreadsheets/d/1lj72pg5lBHnSdilSp81vW3XLbN1b2vPWfeYUKITo3ro/edit?gid=0#gid=0

Similarly to Service Rentals, where the certificate of liability is added automatically, the cart should automatically include Environmental Fee and Damage Waiver fee (both will have a price, will not be $0).

Example:


This is already a WordPress website and utilizes WooCommerce.",,in progress,bighorn rentals,2026-01-08 16:59,2026-01-12 4:00,,,119470274,0.00,0.00
https://app.clickup.com/t/86b84e37d,,,,,,TLM - Twelve Legs Marketing,90142182731,Tablescapes Builder,901414015785,Please share the Tablescapes Builder specs for image generation,,,complete,twelve legs,2026-01-12 15:04,2026-01-13 4:00,2026-01-14 16:19,,119470570,0.25,0.00
https://app.clickup.com/t/86b85brhu,,,,,,SRS - Service Rentals and Supplies,90142362564,Website Maintenance/Website Technical Issues,901408937893,Update Product Notices to allow Optional Related items,"Note: Client wants the ability to be able to add sale items are related items themselves*
>am I correct in thinking it's easy to add them as mandatory items that can't be removed but since he wants them to act like related items, it requires customization?
Yes. I have to ""do work"" to accommodate this.

re: ""Related Items"". The line between a mandatory item an and an optional item is pretty thin. I'm happy to do this change as part of webrequest ongoing development (no cost to customer)

Please add a clickup ticket title: ""Update Product Notices to allow Optional Related items""

Screenshots for reference:  When I asked for list of chainsaw URLs that he wants to add sales items too -→ ""Hi Jordan,
Are you asking to include all rental items that require associated sales items for proper use? That’s quite a large number of items, and ideally, we should have the ability to add these ourselves.”",,complete,service rentals and supplies;webrequest,2026-01-14 13:16,2026-02-27 2:00,2026-03-19 15:52,,119475501,2.00,8.00
https://app.clickup.com/t/86b8677gd,,,,,,PLR - Party Line Rentals,,Website Maintenance/ Website Technical Issues,,Investigate traffic spikes causing WPEngine Gateway Timeout,"During the last Gateway Timeout reported by Tablescapes on January 7, 2026 we determined that PLR was the reason due to the spike of traffic.


In looking into PLR's traffic over the past months we caught an unusual trend in which PLR is getting traffic from ORGANIC social media 

Party Line Rentals



January 7, 2026:


January 3, 2026:


December 21, 2025:


October 29, 2025:


September 28, 2025:",,complete,party line rentals,2026-01-16 8:23,2026-02-27 4:00,2026-04-20 6:19,,119477616,,
https://app.clickup.com/t/86b868u2x,,,,,,EER - Encore Events Rentals,90142340906,Website Development,901404396025,"Confirm patchwork tracking to LS to Event Design Gallery based on previous estimate, will update task to implement after approval","https://lookerstudio.google.com/reporting/9eadd760-c3d0-4102-9177-e4b450e1459b?s=orGjtb27acg
https://www.encoreeventsrentals.com/event-design-gallery/
Will still need to pitch this as additional backend hours (1 - 2) since client chose not to move forward with ecomm maintenance in 2026 which included backend support hours. Just making task for now to keep track 
Initial response from Rali to Kendall when I was on PTO, she wants to approve this as is for now, maybe we can get her on tracking saved hearts, etc. down the line.",,to do,encore events rentals,2026-01-16 9:49,,,,119470699,0.00,0.00
https://app.clickup.com/t/86b88za05,,,,,,WebRequest Roadmap,901404777094,WebRequest Roadmap,901404777094,Please install WebRequest Plus on demo.twelvelegsmarketing.com,,,to do,twelve legs,2026-01-23 10:09,2026-02-27 4:00,,,119432227.4,0.00,0.00
https://app.clickup.com/t/86b88za4u,,,,,,WebRequest Roadmap,901404777094,WebRequest Roadmap,901404777094,Please install Customer Portal on demo.twelvelegsmarketing.com,,,to do,twelve legs;webrequest,2026-01-23 10:09,2026-02-27 4:00,,,119432227.2,0.00,0.00
https://app.clickup.com/t/86b8at4dg,,,,,,VER - Vault Event Rentals,90144880127,WP From Scratch,901412913442,Investigate products from 50 and 51 showing up for location 53,"Hey @Slavko Tepavcevic and @Jeremy Simmons  i got this feedback from Dana when asked if they're ready to launch next week. Is it fair to say that she's experiencing product and price sync acting as it should based on her current settings? 
 --> Tried investigating myself and let me those questions, thanks! 1) If the only location set to pull data from is location 53, why might it also be pulling items from 50 and 51? 2) Is there any way to exclude locations (exclude 50 & 51 for example) or do they have the add all RC# to ignore list?",,complete,vault event rentals,2026-01-28 9:06,2026-01-29 2:00,2026-02-03 10:14,,119471932,0.00,0.00
https://app.clickup.com/t/86b8cmp9a,,,,,,DET - Diamond Event and Tent,90141883210,Website Pre-Launch Checklist,901413623257,Enable related products function on diamond dev site,"- Sorry, I was mistaken. We are actually utilizing “Upsells” as a way to share related products on each PDP under the current Diamond site. However, 1) the dev site is automatically having randomly-generated related items appear under each product. Could we turn that off? 2) On Vault’s dev site, though, there is a space to fill out “Related Products.” So if we were able to have that be the case for Diamond, as well, that would be great. Screenshots attached for reference. 
https://chat.google.com/room/AAAACXpWBSc/NA0pnuBFrc8/NA0pnuBFrc8?cls=10",,complete,,2026-02-02 12:23,2026-02-03 2:00,2026-02-03 9:15,,119471931,0.00,0.00
https://app.clickup.com/t/86b8gtk8k,,,,,,ER - EventRent,90141883221,Website Maintenance/Website Technical Issues,901403965619,Add Event Planner input on Checkout Page,"Thread for reference: 
Optional check box on the checkout page that says ""Are you working with an Event Planner?""
If checked, it triggers a list of planners that pull out of Alert, or has an option for customer to add their own if they are not listed.
If customer chooses a preset planner, it chooses the correct planner in this field on the ticket in Alert.
If customer chooses to fill in their own, it would choose ""ADD"" in this field on the ticket.
In this instance, include input as note in the ticket and/or listed on the email to employees",,complete,event rent idaho,2026-02-12 10:56,2026-02-18 2:00,2026-03-06 11:41,,119474563,3.00,3.00
https://app.clickup.com/t/86b8h62bw,,,,,,AR - Alert Rental,90141883186,Website Content Update,901403888231,Update SOP for new KB Customer Portal control,">The only SOP relevant to their KB I could find was this if you wanted to add to it 

Thanks. Please make a task for me to update this so we can send it to them
related to this thread https://chat.google.com/room/AAAAabUubCs/4aIdZLvop_w/4aIdZLvop_w?cls=10",,to do,alert rental,2026-02-13 10:21,2026-05-22 2:00,,,119432227.1,0.00,0.00
https://app.clickup.com/t/86b8kqgj5,,,,,,PLR - Party Line Rentals,,Website Content Update,,Make Request Type field mandatory,https://app.meetvolley.com/products/14774/notes/377377,86b8kqfuk,complete,party line rentals,2026-02-20 13:44,2026-02-24 2:00,2026-02-24 11:48,,237648501,,
https://app.clickup.com/t/86b8m7abh,,,,,,VER - Vault Event Rentals,90144880127,Website Updates/Edits/Management,901414273042,Investigate products going directly to trash,"https://vaulteventrentals.com/wp-admin/admin.php?page=product-price-sync-options
Some of our products keep getting moved to Trash on the Vault website. The RC #s are all accurate and correlate with Alert, so we aren’t sure why they repeatedly move to Trash. Could your team look at that?
 
It won’t let me share specific links to each of the products since they are in the trash, but here is a link directly to the trash folder: 
 
The items that are live and accurate include:
Large White Half-Dipped Stone Vase 19636 G78
not listed in Alert Rental Products or Alert Rental Prices data sets. see ""Download Data Files"" at https://vaulteventrentals.com/wp-admin/admin.php?page=product-price-sync-options
Wood Hanger 19611 G256
listed in ignored rental classes
White Industrial Clothing Rack 19609 G254
listed in ignored rental classes
Black Clothing Rack with Shelves 19607 G252
listed in ignored rental classes
16” x 6” Apothecary Jar 18915 G365
not listed in Alert Rental Products or Alert Rental Prices data sets. see ""Download Data Files"" at https://vaulteventrentals.com/wp-admin/admin.php?page=product-price-sync-options",,complete,vault event rentals,2026-02-23 9:16,2026-02-25 2:00,2026-02-23 9:56,,119473703,0.00,0.00
https://app.clickup.com/t/86b8n8naa,,,,,,EER - Encore Events Rentals,90142340906,Website Development,901404396025,Investigate products not updating in Encore Price Sync for latest price increase ,"important: Encore is not using the Product & Price Sync Plugin. 
Their very lightweight Price Sync, which is a unique aspect of their site only updates a single price.
It does not Add Products, Move Products to the Trash, handle multiple prices or multiple locations.

I'm curious and a little concerned why the pricing for these two Wynn bar products didn't and has yet to be updated after our latest annual price increase last week. I will forward the Price Sync email from that day following this too.
I verified the RC numbers are accurate. 
Internal link: https://www.encoreeventsrentals.com/wp-admin/post.php?post=231461&action=edit
Customer facing link: https://www.encoreeventsrentals.com/product/wynn-bar/
Attached is a screenshot as well so you can see how the pricing appears before I manually update.
As you know, this can cause issues for us money-wise as we must honor the price as shown on the site. I will have my assistant perform a full audit tomorrow too to make sure there aren't more like this.
Please let me know what you discover and if you need anything else from me.",,complete,encore events rentals,2026-02-25 8:27,2026-02-27 2:00,2026-02-27 10:58,,119474197,1.00,1.00
https://app.clickup.com/t/86b8p5eqj,,,,,,Après Event Décor & Tent Rental,90144429992,Volatile <> WP - Website Migration,901413507831,Keep track of P&PS not working,https://chat.google.com/room/AAQAgnbkdkA/cHnelPClC6k/cHnelPClC6k?cls=10,,complete,apres event decor & tent rental,2026-02-27 6:35,2026-03-06 2:00,2026-03-06 4:50,,119474520,0.00,0.00
https://app.clickup.com/t/86b8qc62c,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Customer pricing - only for logged in user w/ alert customer key and assigned customer price list,,,complete,tablescapes event rentals,2026-03-03 6:11,2026-03-30 14:00,2026-06-22 7:51,,119481047,0.00,0.00
https://app.clickup.com/t/86b8qc6fz,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,"Payment Options (credit card, on account)","Payment Options (credit card, on account; customer must be AR to pay on account) - WebReservations require a payment to be submitted the ""payment"" can either be a ""credit card"" payment of a minimum percent or amount (configurable in alert) or a ""pay on account"" payment which requires certain customer types like AR  

Notes:
need to know customer type codes and which payment types are allowed for each customer type
get alert support ticket for a custom report for customer info that includes customer type
get alert support to add report for web reservation settings
start SOP for web reservation - prerequisite/alert requests, etc.",,client review,tablescapes event rentals,2026-03-03 6:12,2026-03-30 14:00,,,119481048,0.00,0.00
https://app.clickup.com/t/86b8qc7mt,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Enable customers to select location and automatically route order to respective store location,"Notes:
chicago/wisconsin, nothing changes
make sure web reservation knows about location selection from webrequests",,client review,tablescapes event rentals,2026-03-03 6:14,2026-03-30 14:00,,,119481056,0.00,0.00
https://app.clickup.com/t/86b8qc7w3,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Enable customers to build a Wishlist (add products to list) and follow standard checkout (cart) flow to submit WebRequest or WebReservation (depending on user settings),"Notes:
select plugin, purchase
ensure convert wishlist to cart is hookable to create reservation data",,in progress,tablescapes event rentals,2026-03-03 6:14,2026-03-30 14:00,,,119477633,0.00,0.00
https://app.clickup.com/t/86b8qc842,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Enable related and kitted item behaviors*,"Notes:
when displaying a simple item, display optional related items near the add button. user selects checkboxes for optional items, and all items are added to cart simultaneously.
when displaying a simple item, display required related items near the add button, user does not have a checkbox, has label ""required"".
*Please note, related and kitted items integration complexity scope can only be determined after in-depth review of Alert set up has been completed and expected behaviors confirmed.",,client review,tablescapes event rentals,2026-03-03 6:15,2026-03-30 14:00,,,119481064,0.00,0.00
https://app.clickup.com/t/86b8qc8at,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Replace existing Bundled Product plugin with standard woocommerce bundled product plugin,"Notes:
When selecting a chair / cushion combination, display a specific image or fallback image",,in progress,tablescapes event rentals,2026-03-03 6:16,2026-03-30 14:00,,,119477624,0.00,0.00
https://app.clickup.com/t/86b8qc8ga,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Enable optional and mandatory fees*,"Notes:
Fees are set up by specifying a list of product categories. If a product belongs to any of these specified categories, the fees cannot be added/updated/removed from the reservation.
delivery time / time-of-day fees require customization
delivery location fees require customization
*Please note, optional and mandatory fees integration complexity scope can only be determined after in-depth review of expected behaviors.",,client review,tablescapes event rentals,2026-03-03 6:17,2026-03-30 14:00,,,119481058,0.00,0.00
https://app.clickup.com/t/86b8qc8r5,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Real-time inventory availability checks,"Notes:
Check Inventory on Single Product Page after quantity has been assigned. Prevent Adding to Cart if quantity is over the set availability rules.
Check Inventory on Cart and Checkout Page. Prevent Update if quantity is over the set availability rules.",,complete,tablescapes event rentals,2026-03-03 6:18,2026-03-30 14:00,2026-06-22 8:13,,119481059,0.00,0.00
https://app.clickup.com/t/86b8qc91y,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Delivery dashboard integration*,"Notes:
As part of the checkout experience, in Panel 6 - Delivery Dates.
when selecting Dates for Delivery (Dropoff/Pickup), the calendar can display dates augmented with the data from Alert Delivery Dashboard,
This includes Colors to give a visual indication of when dates are completely unselectable
*Please note, delivery dashboard integration complexity scope can only be determined after in-depth review of Alert set up has been completed and expected behaviors confirmed.",,client review,tablescapes event rentals,2026-03-03 6:19,2026-03-30 14:00,,,119481061,0.00,0.00
https://app.clickup.com/t/86b8qc99b,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Create new reservations,,,client review,tablescapes event rentals,2026-03-03 6:20,2026-03-30 14:00,,,119481057,0.00,0.00
https://app.clickup.com/t/86b8qc99v,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Update existing reservations,,,client review,tablescapes event rentals,2026-03-03 6:20,2026-03-30 14:00,,,119481062,0.00,0.00
https://app.clickup.com/t/86b8qc9c5,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Copy existing reservation,"Notes:
find existing Bid/Reservation/Contract/Closed Ticket, and converting to a wishlist",,client review,tablescapes event rentals,2026-03-03 6:20,2026-03-30 14:00,,,119481063,0.00,0.00
https://app.clickup.com/t/86b8qc9jb,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Ecomm/Reservations Activity reporting,"include reporting on ecommerce usage
https://www.encoreeventsrentals.com/wp-admin/admin.php?page=ecomm-report-list
https://www.encoreeventsrentals.com/wp-admin/admin.php?page=ecomm-report-month-activity",,in progress,tablescapes event rentals,2026-03-03 6:21,2026-03-30 14:00,,,119477627,0.00,0.00
https://app.clickup.com/t/86b8qc9ka,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,Pre-launch quality inspection testing,,,complete,tablescapes event rentals,2026-03-03 6:21,2026-03-30 14:00,2026-06-26 15:18,,119481692,0.00,0.00
https://app.clickup.com/t/86b8qc9pe,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,One user with multiple Alert customers,,,client review,tablescapes event rentals,2026-03-03 6:21,2026-03-30 14:00,,,119481065,0.00,0.00
https://app.clickup.com/t/86b8qc9ug,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,"Standard checkout experience, following Alert ticket form","Notes:
Page 1, The virtual ticket has multiple ""tiles"" at the top of a virtual ""ticket"".
Each ""tile"" has a subset of fields that must be filled out.
In addition to tiles, the list of items (analogous to the cart) can be updated (add/change quantity/remove).

Panel 1 - Rented to
Renter Details automatically filled in from user

Panel 2 - Location
Delivery Type: Pickup (Will Call) | Delivery
If Delivery
Delivery City: List
Address: Pick Venue or Custom Location
Address, Address2, City, State, Zip
If Will Call:
Will Call Location List

Panel 3 - Reservation
Read only view of Reservation number and Revision number

Panel 4 (bottom left) - Renter Details:
Received By, Contact Email, Phone Type, Phone, Phone 2 Type, Phone 2

Panel 5 (bottom middle) - Ticket Details
PO/Event Name, Event Contact, Contact Phone

Panel 6 (bottom right) - Dates
Delivery Date, Event Date, Pickup Date, Event Start Time
Dates can use Delivery Board calendar for visualizing availability
Delivery Board Color Legend - Colors and Labels
Blackout (cannot select) Rules for Board Colors

Page 2, payment details,
Page 3, terms, notes, agreement

*Changes to page order or contents, changes to panel forms requires customization and will incur additional investment",,client review,tablescapes event rentals,2026-03-03 6:22,2026-03-30 14:00,,,119481049,0.00,0.00
https://app.clickup.com/t/86b8v91wq,,,,,,ER - EventRent,90141883221,Website Content Update,901403935340,Investigate error and enable access to report for Pete's user,"From client: 
When I try to run the export on this page: 
 
I get the following error:  
ok... so. 
assuming he's able to view the page, and create & edit the records...
seems like the error occurs when he clicks export.",,complete,event rent idaho,2026-03-12 11:35,2026-03-16 2:00,2026-03-12 14:46,,119474913,0.00,0.00
https://app.clickup.com/t/86b8v9dbk,,,,,,EER - Encore Events Rentals,90142340906,Website Development,901404396025,Investigate portal issue and provide time estimate to resolve,"Hey Jeremy, from Emily's email yesterday 
HI all -
We have a client having issues with the portal - here is the info and the screenshot.  I just tested it and got the same experience and pop up
Client - Party, tents and Evens 
Email - yuri.p@sonic.net
Alert client code: 520
I tried creating an order adding the items to the cart and then I got to the final confirmation page and clicked submit and this is what I got

I asked Emily if she added renter last name and first name to reservations, says no... as it auto populates... do you have any idea what else could be causing the error?",,complete,encore events rentals,2026-03-12 11:49,2026-03-13 2:00,2026-03-12 14:14,,119474912,0.00,2.00
https://app.clickup.com/t/86b8vr5an,,,,,,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,"Check out page updates Multi Day Event, Delivery & Pickup Timing","All the info the client shared, please let me know if you need any more info from the client, thank you! 
https://chiavaris.com/request-a-quote/ - leads to example on another website, see screenshot she added for reference",,complete,tablescapes event rentals,2026-03-13 7:10,2026-03-27 2:00,2026-04-09 5:51,,119476794,3.00,3.00
https://app.clickup.com/t/86b8vurxb,,,,,,AWA_VR - Viking Rentals,90147685321,WP From Scratch,901414325451,Product Locations Taxonomy/Sync Issue,"CHAT (use for reference)

>> Each locations taxonomic terms are likely not syncing correctly for Viking Rentals / the locations don't seem to have any products attached to them. Please look into why & resolve when able.",,complete,viking rentals,2026-03-13 9:51,2026-03-20 3:00,2026-03-21 21:31,,119475607,0.00,2.00
https://app.clickup.com/t/86b8vwtq4,,,,,,TER - Tablescapes Event Rentals,90141883333,Website Development,901404639131,P&PS logs not sending,"https://tablescapes.com/wp-admin/, from call",,complete,tablescapes event rentals;webrequest,2026-03-13 11:15,2026-04-01 2:00,2026-04-20 6:19,,119477615,0.00,0.00
https://app.clickup.com/t/86b8x09v0,,,,,,ER - EventRent,90141883221,Website Maintenance/Website Technical Issues,901403965619,Investigate and fix missing WR order data,https://idahoeventrent.com/wp-admin/edit.php?post_type=shop_order - looks like all the additional data is missing from their Woo Commerce dashboard.,,complete,webrequest,2026-03-16 8:30,2026-03-24 2:00,2026-03-24 14:25,,119475707,0.00,0.25
https://app.clickup.com/t/86b8x824j,,,,,,ARV - Arvada Rent-Alls,90147642371,WP From Scratch,901414252479,Add price list to product loop like existing site,"Yes, that's correct, a price list is also needed in the product loop. That would be great to add.
Like they currently have on the existing site:",,to do,webrequest;arvada rent-alls,2026-03-16 13:58,,,,119475063,0.00,0.00
https://app.clickup.com/t/86b8xwc4c,,,,,,TER - Tablescapes Event Rentals,90141883333,WebReservations,901414370938,"Review image files provided by client, confirm if these will work","I believe the attached images should be sufficient for the color test.  This is a silver Chiavari, RC 0325, and 12 different color cushions.",,complete,tablescapes event rentals,2026-03-17 14:22,2026-03-24 2:00,2026-03-21 21:29,,119475604,0.00,0.00
https://app.clickup.com/t/86b8yaxcf,,,,,,DET - Diamond Event and Tent,90141883210,Website Development,901405076192,Add opt in check box and complete integration,For,,complete,diamond event and tent,2026-03-18 9:27,2026-03-27 2:00,2026-04-01 14:00,,119476339,4.00,4.00
https://app.clickup.com/t/86b95zggz,,,,,,ER - EventRent,90141883221,Website Content Update,901403935340,"Mock Up Separate Tradeshow Checkout Experience, send out","Call recording: 
Call notes: 
Customer sent the questions via email so I added them to the comment. 
Draw.io - 
Estimation:",,complete,event rent idaho,2026-04-01 15:36,2026-04-29 2:00,2026-04-30 15:25,,119478321,0.00,0.00
https://app.clickup.com/t/86b95zhru,,,,,,ER - EventRent,90141883221,Website Content Update,901403935340,Mock out process based on provided feedback,"Call recording: 

Call notes:",86b95zggz,complete,event rent idaho,2026-04-01 15:38,2026-04-08 2:00,2026-04-30 15:26,,237649465,0.00,0.00
